"siteid","gvillcode","fi_cat","fi_mip","fi_for","fi_tenu","fi_crules","fi_cenfor","fi_grules","fi_genfor","fi_reqperm","fi_payperm","fi_whoperm"
"306021","306215",3,51,30,331,1,1,1,4,0,-8,-8
"306021","306215",2,1,30,331,0,-8,1,4,1,1,3
"306021","306215",4,27,30,331,0,-8,0,-8,0,-8,-8
"307011","307101",3,51,11,171,0,-8,2,3,0,-8,-8
"307011","307101",6,7,11,171,2,4,2,1,0,-8,-8
"307011","307101",2,1,11,362,2,4,2,0,2,1,3
"307011","307101",1,3,11,363,0,-8,0,-8,0,-8,-8
"307011","307101",4,27,11,171,2,4,2,0,0,-8,-8
"307011","307102",3,23,11,362,2,1,0,-8,0,-8,-8
"307011","307102",4,27,11,171,1,2,2,1,2,0,4
"307011","307102",2,1,31,362,1,2,1,0,2,1,3
"307011","307102",1,3,11,362,0,-8,0,-8,0,-8,-8
"307011","307102",6,51,11,171,0,-8,2,3,0,-8,-8
"307011","307103",3,23,11,363,1,1,0,-8,0,-8,-8
"307011","307103",2,2,31,331,0,-8,2,1,0,-8,-8
"307011","307103",6,51,11,171,0,-8,2,1,0,-8,-8
"307011","307103",1,3,11,362,0,-8,2,1,0,-8,-8
"307011","307103",4,27,11,171,0,-8,2,2,2,-8,-8
"307011","307104",3,23,11,261,2,4,0,-8,0,-8,-8
"307011","307104",6,9,11,171,2,4,2,2,2,1,4
"307011","307104",2,2,31,331,2,4,2,1,0,-8,-8
"307011","307104",4,27,11,171,2,4,2,2,2,1,4
"307011","307104",1,3,11,262,0,-8,0,-8,0,-8,-8
"307011","307105",1,3,11,263,2,2,0,-8,0,-8,-8
"307011","307105",2,2,31,331,2,2,1,1,0,-8,-8
"307011","307105",6,9,11,171,1,4,2,4,2,0,4
"307011","307105",4,27,11,171,1,1,2,4,2,0,4
"307011","307105",3,59,31,362,2,2,2,4,0,-8,-8
"307011","307106",1,3,11,363,2,4,0,-8,0,-8,-8
"307011","307106",4,27,11,171,0,-8,2,1,1,0,4
"307011","307106",3,21,11,363,0,-8,0,-8,0,-8,-8
"307011","307106",6,9,11,171,2,4,2,4,2,0,4
"307011","307106",2,2,11,363,2,4,0,-8,0,-8,-8
"307012","307107",1,3,11,363,0,-8,0,-8,0,-8,-8
"307012","307107",2,1,11,363,0,-8,2,1,2,1,3
"307012","307107",3,23,11,362,0,-8,0,-8,0,-8,-8
"307012","307108",3,41,11,363,0,-8,0,-8,0,-8,-8
"307012","307108",2,2,11,361,2,4,0,-8,0,-8,-8
"307012","307108",1,3,11,363,0,-8,0,-8,0,-8,-8
"307012","307108",4,27,11,363,0,-8,0,-8,0,-8,-8
"307012","307108",6,21,11,363,0,-8,0,-8,0,-8,-8
"307012","307109",6,7,11,363,0,-8,0,-8,0,-8,-8
"307012","307109",4,27,11,363,0,-8,0,-8,0,-8,-8
"307012","307109",2,2,11,362,0,-8,0,-8,0,-8,-8
"307012","307109",1,3,11,362,0,-8,0,-8,0,-8,-8
"307012","307109",3,41,11,363,0,-8,0,-8,0,-8,-8
"307012","307110",3,41,11,363,0,-8,0,-8,0,-8,-8
"307012","307110",1,3,11,363,0,-8,0,-8,0,-8,-8
"307012","307110",2,2,11,363,0,-8,0,-8,0,-8,-8
"307012","307110",4,27,11,363,0,-8,0,-8,0,-8,-8
"307012","307111",4,27,11,363,0,-8,0,-8,0,-8,-8
"307012","307111",3,21,11,363,0,-8,0,-8,0,-8,-8
"307012","307111",6,7,11,363,0,-8,0,-8,0,-8,-8
"307012","307111",2,2,11,363,0,-8,0,-8,0,-8,-8
"307012","307111",1,3,11,363,0,-8,0,-8,0,-8,-8
"307012","307112",4,27,11,363,0,-8,0,-8,0,-8,-8
"307012","307112",3,25,12,363,0,-8,0,-8,0,-8,-8
"307012","307112",1,3,11,363,0,-8,0,-8,0,-8,-8
"307012","307112",2,2,11,362,2,4,0,-8,0,-8,-8
"307013","307113",2,1,11,171,0,-8,2,1,2,1,3
"307013","307113",3,25,11,173,0,-8,0,-8,0,-8,-8
"307013","307113",4,27,11,363,0,-8,0,-8,0,-8,-8
"307013","307113",1,3,11,171,0,-8,1,1,2,1,3
"307013","307114",6,7,11,363,0,-8,0,-8,0,-8,-8
"307013","307114",1,3,11,362,0,-8,0,-8,0,-8,-8
"307013","307114",3,25,11,363,0,-8,0,-8,0,-8,-8
"307013","307114",2,1,11,262,1,1,1,1,2,1,3
"307013","307115",3,25,11,362,0,-8,0,-8,0,-8,-8
"307013","307115",2,2,11,171,2,2,2,2,2,0,3
"307013","307115",1,3,11,361,2,2,2,2,0,-8,-8
"307013","307115",4,27,11,362,0,-8,0,-8,0,-8,-8
"307013","307115",5,33,12,362,2,2,0,-8,0,-8,-8
"307013","307115",6,7,11,171,2,2,2,2,2,0,3
"307013","307116",3,41,11,363,0,-8,0,-8,0,-8,-8
"307013","307116",4,27,12,363,0,-8,0,-8,0,-8,-8
"307013","307116",6,1,11,172,2,4,2,1,2,0,3
"307013","307116",2,2,11,363,0,-8,0,-8,0,-8,-8
"307013","307116",1,3,11,363,0,-8,0,-8,0,-8,-8
"307013","307117",2,2,12,263,0,-8,0,-8,0,-8,-8
"307013","307117",1,3,12,263,0,-8,0,-8,0,-8,-8
"307013","307118",6,51,12,171,0,-8,2,1,0,-8,-8
"307013","307118",2,1,11,171,0,-8,2,1,0,-8,-8
"307013","307118",1,3,12,171,0,-8,2,2,0,-8,-8
"307013","307118",3,25,11,171,0,-8,2,1,0,-8,-8
"308011","308101",6,59,11,223,1,2,0,-8,0,-8,-8
"308011","308101",1,3,11,223,0,-8,0,-8,0,-8,-8
"308011","308101",2,2,11,223,0,-8,0,-8,0,-8,-8
"308011","308102",6,59,11,223,1,2,0,-8,0,-8,-8
"308011","308102",2,2,11,223,0,-8,0,-8,0,-8,-8
"308011","308102",1,3,11,223,0,-8,0,-8,0,-8,-8
"308012","308103",2,2,12,123,0,-8,1,1,0,-8,-8
"308012","308103",4,27,12,123,0,-8,1,1,0,-8,-8
"308012","308103",6,21,12,322,0,-8,1,1,0,-8,-8
"308012","308103",1,102,12,122,0,-8,1,1,1,1,3
"308012","308103",3,23,12,322,0,-8,1,1,0,-8,-8
"308012","308104",2,2,10,321,1,1,1,2,0,-8,-8
"308012","308104",3,23,10,321,0,-8,0,-8,0,-8,-8
"308012","308104",1,3,10,321,1,2,1,2,0,-8,-8
"308012","308104",4,27,10,321,0,-8,0,-8,0,-8,-8
"308012","308104",6,33,10,321,0,-8,0,-8,0,-8,-8
"309011","309101",3,706,20,122,0,-8,2,0,1,0,-9
"309011","309102",2,2,20,123,2,1,2,1,1,1,1
"309011","309102",5,33,10,122,1,1,2,1,1,1,1
"309011","309102",1,3,10,122,1,1,2,1,1,0,1
"309011","309102",3,699,10,122,1,2,1,1,1,1,1
"309011","309102",4,27,10,122,2,1,2,1,1,1,1
"309011","309103",3,699,10,122,1,3,2,4,1,0,1
"309011","309103",5,33,80,132,2,3,2,3,1,0,1
"309011","309104",3,711,80,132,0,-8,2,1,1,1,1
"309011","309104",1,3,10,122,0,-8,2,1,1,1,1
"309011","309104",2,2,80,132,2,0,2,1,1,1,1
"309011","309105",4,27,90,123,0,-8,1,0,0,-8,-8
"309011","309105",5,33,90,123,0,-8,1,0,0,-8,-8
"309011","309105",2,2,90,123,0,-8,1,0,0,-8,-8
"309011","309105",3,700,40,131,1,0,0,-8,0,-8,-8
"309011","309105",3,700,80,132,0,-8,1,0,0,-8,-8
"309011","309106",4,27,20,122,0,-8,0,-8,0,-8,-8
"309011","309106",1,3,20,122,1,4,1,4,1,1,3
"309011","309106",3,700,20,122,1,4,0,-8,-8,-8,-8
"309011","309107",4,27,90,123,0,-8,0,-8,-8,-8,-8
"309011","309107",6,34,90,123,0,-8,0,-8,0,-8,-8
"309011","309107",1,3,90,123,0,-8,2,0,1,1,3
"309011","309107",3,700,90,123,2,0,0,-8,1,0,1
"309011","309107",2,2,10,122,0,-8,2,0,1,1,3
"309011","309107",5,33,10,122,0,-8,2,0,1,1,3
"309011","309108",3,700,40,131,2,4,2,4,1,1,2
"309011","309108",1,3,40,131,0,-8,2,4,2,1,3
"309011","309108",6,33,10,122,0,-8,0,-8,0,-8,-8
"309011","309108",2,3,40,131,0,-8,2,4,1,1,3
"309011","309108",5,34,80,132,0,-8,2,4,0,-8,-8
"309011","309108",4,27,80,132,0,-8,0,-8,0,-8,-8
"309012","309109",2,3,90,123,0,-8,2,0,2,1,3
"309012","309109",1,3,40,131,2,4,2,4,0,-8,-8
"309012","309109",3,700,80,123,2,4,0,-8,0,-8,-8
"309012","309109",5,33,90,123,0,-8,2,4,2,1,3
"309012","309109",6,34,10,122,0,-8,0,-8,0,-8,-8
"309012","309109",4,27,10,122,0,-8,2,0,2,1,2
"309012","309110",6,34,90,123,0,-8,0,-8,0,-8,-8
"309012","309110",2,3,10,122,0,-8,2,0,0,-8,-8
"309012","309110",5,33,90,123,0,-8,2,4,1,1,3
"309012","309110",4,27,90,123,0,-8,0,-8,0,-8,-8
"309012","309110",3,700,40,131,0,-8,0,-8,0,-8,-8
"309012","309110",1,3,10,122,0,-8,2,4,0,-8,-8
"309012","309111",4,27,90,123,0,-8,0,-8,0,-8,-8
"309012","309111",1,3,10,122,2,4,2,4,0,-8,-8
"309012","309111",5,33,10,122,2,4,2,0,0,-8,-8
"309012","309111",6,34,20,122,0,-8,0,-8,0,-8,-8
"309012","309111",2,2,10,122,0,-8,1,0,0,-8,-8
"309012","309111",3,699,40,131,2,0,0,-8,0,-8,-8
"309012","309112",6,34,90,123,0,-8,0,-8,0,-8,-8
"309012","309112",4,27,90,123,0,-8,0,-8,0,-8,-8
"309012","309112",2,2,80,132,0,-8,2,0,0,-8,-8
"309012","309112",1,3,40,131,0,-8,2,4,0,-8,-8
"309012","309112",5,33,90,123,0,-8,2,0,0,-8,-8
"309012","309112",3,700,40,131,2,4,0,-8,0,-8,-8
"309012","309113",1,3,10,122,0,-8,2,4,2,1,3
"309012","309113",4,27,10,122,0,-8,2,4,2,1,3
"309012","309113",5,33,10,122,0,-8,2,4,2,1,3
"309012","309113",3,700,80,132,2,4,2,4,0,-8,-8
"309012","309113",2,3,10,122,0,-8,2,4,2,1,3
"309012","309114",2,2,10,122,0,-8,2,2,1,0,1
"309012","309114",1,3,80,132,0,-8,2,2,1,0,1
"309012","309114",4,27,10,122,0,-8,2,2,0,-8,-8
"309012","309114",5,33,10,122,0,-8,2,2,0,-8,-8
"309012","309114",3,706,10,122,2,4,2,2,1,0,1
"309012","309115",1,3,90,123,1,4,2,4,0,-8,-8
"309012","309115",3,699,90,123,2,4,2,4,0,-8,-8
"309012","309115",4,27,10,122,0,-8,0,-8,0,-8,-8
"309012","309115",5,33,10,122,0,-8,2,4,0,-8,-8
"309012","309115",2,2,90,123,0,-8,0,-8,0,-8,-8
"309012","309116",4,27,90,123,0,-8,0,-8,0,-8,-8
"309012","309116",5,33,90,123,0,-8,0,-8,0,-8,-8
"309012","309116",3,700,90,123,2,4,0,-8,0,-8,-8
"309012","309116",1,3,90,123,0,-8,0,-8,0,-8,-8
"309012","309116",2,2,90,123,0,-8,0,-8,0,-8,-8
"309011","309117",5,33,90,123,0,-8,0,-8,0,-8,-8
"309011","309117",2,2,40,131,0,-8,2,4,0,-8,-8
"309011","309117",4,27,90,123,0,-8,0,-8,0,-8,-8
"309011","309117",3,700,40,131,0,-8,0,-8,0,-8,-8
"309011","309117",6,34,10,122,0,-8,0,-8,0,-8,-8
"309011","309117",1,3,90,123,2,4,2,4,0,-8,-8
"309021","309201",5,702,12,122,0,-8,2,2,2,1,3
"309021","309201",2,701,12,122,0,-8,2,2,2,1,3
"309021","309201",4,947,12,122,0,-8,2,2,2,1,3
"309021","309201",3,699,12,122,0,-8,2,2,2,1,3
"309021","309201",1,970,12,122,0,-8,2,2,2,1,3
"309021","309202",2,971,12,122,0,-8,2,2,2,1,3
"309021","309202",5,704,12,122,0,-8,2,2,2,1,3
"309021","309202",4,703,12,122,0,-8,2,2,2,1,3
"309021","309202",3,700,12,122,0,-8,2,2,2,1,3
"309021","309202",1,970,12,122,0,-8,2,2,2,1,3
"309021","309203",1,970,12,122,0,-8,2,2,2,1,3
"309021","309203",2,972,12,122,0,-8,2,2,2,1,3
"309021","309203",4,705,12,122,0,-8,2,2,2,1,3
"309021","309203",5,702,12,122,0,-8,2,2,2,1,3
"309021","309203",3,699,12,122,0,-8,2,2,2,1,3
"309021","309204",2,719,12,122,0,-8,2,2,2,1,3
"309021","309204",1,99,12,122,0,-8,2,2,2,1,3
"309021","309204",5,666,12,122,0,-8,2,2,2,1,3
"309021","309204",4,748,12,122,0,-8,2,2,2,1,3
"309021","309204",3,699,12,122,0,-8,2,2,2,1,3
"309021","309205",4,975,12,122,0,-8,2,2,2,1,3
"309021","309205",1,413,12,122,0,-8,2,2,2,1,3
"309021","309205",2,719,12,122,0,-8,2,2,2,1,1
"309021","309205",3,706,12,122,1,2,2,2,2,1,3
"309021","309205",6,801,12,122,0,-8,2,2,2,1,3
"309021","309205",5,940,12,122,0,-8,2,2,2,1,3
"309021","309206",5,704,12,122,0,-8,2,0,2,1,3
"309021","309206",4,940,12,122,0,-8,2,0,2,1,3
"309021","309206",3,699,12,122,2,0,2,0,2,1,3
"309021","309206",2,719,12,122,0,-8,2,0,2,1,3
"309021","309206",1,992,12,122,0,-8,2,0,2,1,3
"309021","309207",5,940,12,122,0,-8,2,2,2,1,3
"309021","309207",2,971,12,122,0,-8,2,2,2,1,3
"309021","309207",3,699,12,122,0,-8,2,2,2,1,3
"309021","309207",4,705,12,122,0,-8,2,2,2,1,3
"309021","309207",1,971,12,122,0,-8,2,2,2,1,3
"309021","309208",2,719,12,122,0,-8,2,2,2,1,3
"309021","309208",3,524,12,122,0,-8,2,2,2,1,3
"309021","309208",1,992,12,122,0,-8,2,2,2,1,3
"309021","309208",5,704,12,122,0,-8,2,2,2,1,3
"309021","309208",4,703,12,122,0,-8,2,2,2,1,3
"309021","309209",2,719,12,122,0,-8,2,2,2,1,3
"309021","309209",4,710,12,122,0,-8,2,2,2,1,3
"309021","309209",3,699,12,122,0,-8,2,2,2,1,3
"309021","309209",1,970,12,122,0,-8,2,2,2,1,3
"309021","309209",5,666,12,122,0,-8,2,2,2,1,3
"310011","310101",4,27,10,312,0,-8,0,-8,0,-8,-8
"310011","310101",2,1,11,312,0,-8,2,0,0,-8,-8
"310011","310101",5,308,10,312,0,-8,0,-8,0,-8,-8
"310011","310101",6,221,12,231,0,-8,0,-8,0,-8,-8
"310011","310101",1,3,10,312,0,-8,0,-8,0,-8,-8
"310011","310102",4,27,11,312,0,-8,0,-8,0,-8,-8
"310011","310102",5,308,11,312,0,-8,2,0,0,-8,-8
"310011","310102",1,3,12,312,0,-8,2,4,0,-8,-8
"310011","310102",2,3,12,312,0,-8,2,4,0,-8,-8
"310011","310102",3,221,12,312,0,-8,2,0,0,-8,-8
"310011","310103",4,27,11,312,0,-8,0,-8,0,-8,-8
"310011","310103",6,221,12,231,0,-8,0,-8,0,-8,-8
"310011","310103",1,3,12,231,0,-8,0,-8,0,-8,-8
"310011","310103",2,1,11,231,0,-8,2,0,2,1,4
"310011","310103",3,625,11,231,0,-8,0,-8,0,-8,-8
"310012","310104",1,3,12,231,2,4,2,4,0,-8,-8
"310012","310104",4,27,11,231,0,-8,0,-8,0,-8,-8
"310012","310104",3,312,12,231,0,-8,0,-8,0,-8,-8
"310012","310104",2,3,12,231,0,-8,0,-8,0,-8,-8
"310012","310104",6,21,11,231,0,-8,0,-8,0,-8,-8
"310012","310104",5,308,11,231,0,-8,0,-8,0,-8,-8
"310012","310105",4,27,11,312,0,-8,0,-8,0,-8,-8
"310012","310105",3,221,12,312,0,-8,0,-8,0,-8,-8
"310012","310105",1,3,12,312,0,-8,0,-8,0,-8,-8
"310012","310105",5,308,11,312,0,-8,0,-8,0,-8,-8
"310012","310105",2,1,11,312,0,-8,2,4,2,1,4
"311011","311101",3,51,20,112,0,-8,1,1,0,-8,-8
"311011","311102",2,1,10,123,0,-8,1,1,2,1,3
"311012","311103",2,1,10,123,0,-8,1,1,2,1,3
"311012","311104",3,51,20,122,0,-8,1,1,0,-8,-8
